rental_id,rental_rate,rental_duration,rental_date,return_date,payment_count,total_payment_amount,amount_difference,first_payment_date
15524,4.99,6,2005-08-23,2005-08-26,1,4.99,0.00,2007-03-23
13098,2.99,6,2005-08-19,2005-08-24,1,2.99,0.00,2007-03-19
2946,4.99,7,2005-06-20,2005-06-21,1,4.99,0.00,2007-02-20
8410,2.99,7,2005-07-29,2005-08-02,1,2.99,0.00,2007-04-29
15837,2.99,6,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
13896,0.99,3,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-20
6000,2.99,4,2005-07-11,2005-07-12,1,2.99,0.00,2007-04-10
11019,2.99,7,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
5552,0.99,4,2005-07-10,2005-07-13,1,0.99,0.00,2007-04-10
11240,2.99,5,2005-08-02,2005-08-05,1,2.99,0.00,2007-03-02
2206,0.99,7,2005-06-18,2005-06-24,1,0.99,0.00,2007-02-18
5989,2.99,5,2005-07-11,2005-07-15,1,2.99,0.00,2007-04-10
8465,0.99,6,2005-07-29,2005-07-31,1,0.99,0.00,2007-04-29
12852,0.99,5,2005-08-19,2005-08-19,1,0.99,0.00,2007-03-19
7267,2.99,7,2005-07-27,2005-08-01,1,2.99,0.00,2007-04-27
6069,2.99,4,2005-07-11,2005-07-13,1,2.99,0.00,2007-04-11
13306,0.99,4,2005-08-19,2005-08-20,1,0.99,0.00,2007-03-19
11450,2.99,7,2005-08-02,2005-08-08,1,2.99,0.00,2007-03-02
1516,0.99,5,2005-06-15,2005-06-17,1,0.99,0.00,2007-02-15
9383,2.99,4,2005-07-30,2005-08-01,1,2.99,0.00,2007-04-30
8529,2.99,6,2005-07-29,2005-08-01,1,2.99,0.00,2007-04-29
8836,4.99,7,2005-07-29,2005-08-02,1,4.99,0.00,2007-04-29
3831,0.99,3,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
8853,0.99,5,2005-07-29,2005-07-31,1,0.99,0.00,2007-04-29
7677,2.99,6,2005-07-28,2005-07-31,1,2.99,0.00,2007-04-28
10838,4.99,4,2005-08-01,2005-08-05,1,4.99,0.00,2007-03-01
15183,2.99,6,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
12028,0.99,6,2005-08-17,2005-08-23,1,0.99,0.00,2007-03-17
11347,2.99,6,2005-08-02,2005-08-05,1,2.99,0.00,2007-03-02
2262,0.99,4,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-18
2647,4.99,7,2005-06-19,2005-06-22,1,4.99,0.00,2007-02-19
12940,2.99,4,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
10209,2.99,5,2005-08-01,2005-08-03,1,2.99,0.00,2007-04-30
14799,0.99,5,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-21
8747,2.99,3,2005-07-29,2005-07-30,1,2.99,0.00,2007-04-29
8184,4.99,6,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
9794,4.99,5,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
8376,4.99,6,2005-07-29,2005-08-01,1,4.99,0.00,2007-04-29
11380,0.99,3,2005-08-02,2005-08-03,1,0.99,0.00,2007-03-02
9557,2.99,6,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
2482,4.99,7,2005-06-18,2005-06-19,1,4.99,0.00,2007-02-18
15503,2.99,6,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
12760,4.99,7,2005-08-18,2005-08-24,1,4.99,0.00,2007-03-18
8140,4.99,5,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
11115,2.99,6,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
13490,0.99,5,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-19
14023,0.99,4,2005-08-20,2005-08-23,1,0.99,0.00,2007-03-20
4644,4.99,4,2005-07-08,2005-07-10,1,4.99,0.00,2007-04-08
2408,2.99,4,2005-06-18,2005-06-19,1,2.99,0.00,2007-02-18
14198,4.99,7,2005-08-21,2005-08-24,1,4.99,0.00,2007-03-21
7033,2.99,6,2005-07-27,2005-07-28,1,2.99,0.00,2007-04-27
14357,2.99,7,2005-08-21,2005-08-22,1,2.99,0.00,2007-03-21
13191,4.99,6,2005-08-19,2005-08-23,1,4.99,0.00,2007-03-19
11012,0.99,7,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
15518,4.99,3,2005-08-23,2005-08-24,1,4.99,0.00,2007-03-23
11021,2.99,4,2005-08-02,2005-08-05,1,2.99,0.00,2007-03-02
7099,2.99,5,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
9174,4.99,4,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
4899,0.99,5,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
8079,4.99,3,2005-07-28,2005-07-29,1,4.99,0.00,2007-04-28
15852,2.99,4,2005-08-23,2005-08-25,1,2.99,0.00,2007-03-23
12949,4.99,7,2005-08-19,2005-08-23,1,4.99,0.00,2007-03-19
7567,2.99,3,2005-07-27,2005-07-30,1,2.99,0.00,2007-04-27
5768,4.99,5,2005-07-10,2005-07-15,1,4.99,0.00,2007-04-10
2203,2.99,6,2005-06-18,2005-06-22,1,2.99,0.00,2007-02-18
6529,2.99,6,2005-07-12,2005-07-17,1,2.99,0.00,2007-04-12
7068,2.99,6,2005-07-27,2005-07-30,1,2.99,0.00,2007-04-27
5171,4.99,7,2005-07-09,2005-07-10,1,4.99,0.00,2007-04-09
15342,2.99,5,2005-08-22,2005-08-26,1,2.99,0.00,2007-03-22
11975,2.99,5,2005-08-17,2005-08-20,1,2.99,0.00,2007-03-17
12488,4.99,7,2005-08-18,2005-08-19,1,4.99,0.00,2007-03-18
1380,0.99,7,2005-06-15,2005-06-18,1,0.99,0.00,2007-02-15
15603,0.99,6,2005-08-23,2005-08-28,1,0.99,0.00,2007-03-23
5101,0.99,5,2005-07-09,2005-07-11,1,0.99,0.00,2007-04-09
6576,4.99,6,2005-07-12,2005-07-16,1,4.99,0.00,2007-04-12
10089,2.99,6,2005-07-31,2005-08-01,1,2.99,0.00,2007-04-30
12529,0.99,5,2005-08-18,2005-08-19,1,0.99,0.00,2007-03-18
15164,4.99,4,2005-08-22,2005-08-25,1,4.99,0.00,2007-03-22
6836,0.99,5,2005-07-12,2005-07-15,1,0.99,0.00,2007-04-12
3575,4.99,4,2005-07-06,2005-07-08,1,4.99,0.00,2007-04-06
9479,2.99,4,2005-07-30,2005-07-31,1,2.99,0.00,2007-04-30
15357,4.99,5,2005-08-22,2005-08-25,1,4.99,0.00,2007-03-22
5457,0.99,3,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
8587,4.99,7,2005-07-29,2005-08-03,1,4.99,0.00,2007-04-29
6636,2.99,3,2005-07-12,2005-07-14,1,2.99,0.00,2007-04-12
15180,0.99,6,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-22
10595,4.99,4,2005-08-01,2005-08-03,1,4.99,0.00,2007-03-01
8078,2.99,5,2005-07-28,2005-07-30,1,2.99,0.00,2007-04-28
5454,4.99,4,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
13089,0.99,7,2005-08-19,2005-08-24,1,0.99,0.00,2007-03-19
10556,2.99,4,2005-08-01,2005-08-03,1,2.99,0.00,2007-03-01
11102,4.99,5,2005-08-02,2005-08-04,1,4.99,0.00,2007-03-02
13904,2.99,6,2005-08-20,2005-08-26,1,2.99,0.00,2007-03-20
13794,2.99,3,2005-08-20,2005-08-23,1,2.99,0.00,2007-03-20
10136,2.99,7,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
2539,2.99,3,2005-06-19,2005-06-19,1,2.99,0.00,2007-02-19
4159,4.99,3,2005-07-07,2005-07-09,1,4.99,0.00,2007-04-07
12791,0.99,7,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-18
13785,4.99,7,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-20
9158,0.99,6,2005-07-30,2005-08-02,1,0.99,0.00,2007-04-30
6649,4.99,4,2005-07-12,2005-07-14,1,4.99,0.00,2007-04-12
6573,0.99,3,2005-07-12,2005-07-13,1,0.99,0.00,2007-04-12
5940,4.99,6,2005-07-10,2005-07-14,1,4.99,0.00,2007-04-10
5348,4.99,7,2005-07-09,2005-07-15,1,4.99,0.00,2007-04-09
1989,2.99,5,2005-06-17,2005-06-19,1,2.99,0.00,2007-02-17
8133,0.99,6,2005-07-28,2005-08-01,1,0.99,0.00,2007-04-28
10889,4.99,7,2005-08-02,2005-08-07,1,4.99,0.00,2007-03-01
10168,2.99,6,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
14619,2.99,4,2005-08-21,2005-08-23,1,2.99,0.00,2007-03-21
14926,0.99,5,2005-08-22,2005-08-26,1,0.99,0.00,2007-03-22
4047,0.99,6,2005-07-07,2005-07-09,1,0.99,0.00,2007-04-07
1307,4.99,6,2005-06-15,2005-06-20,1,4.99,0.00,2007-02-15
15050,0.99,5,2005-08-22,2005-08-23,1,0.99,0.00,2007-03-22
13395,0.99,6,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
1883,4.99,6,2005-06-17,2005-06-18,1,4.99,0.00,2007-02-17
3031,4.99,6,2005-06-20,2005-06-22,1,4.99,0.00,2007-02-20
12676,0.99,6,2005-08-18,2005-08-20,1,0.99,0.00,2007-03-18
15351,0.99,6,2005-08-22,2005-08-23,1,0.99,0.00,2007-03-22
15863,0.99,7,2005-08-23,2005-08-28,1,0.99,0.00,2007-03-23
6068,4.99,4,2005-07-11,2005-07-14,1,4.99,0.00,2007-04-11
5383,4.99,3,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
14541,0.99,5,2005-08-21,2005-08-25,1,0.99,0.00,2007-03-21
11065,2.99,4,2005-08-02,2005-08-06,1,2.99,0.00,2007-03-02
13151,4.99,7,2005-08-19,2005-08-20,1,4.99,0.00,2007-03-19
4711,2.99,6,2005-07-08,2005-07-12,1,2.99,0.00,2007-04-08
13878,4.99,6,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-20
10494,0.99,6,2005-08-01,2005-08-02,1,0.99,0.00,2007-03-01
9310,4.99,7,2005-07-30,2005-08-03,1,4.99,0.00,2007-04-30
9893,0.99,5,2005-07-31,2005-08-01,1,0.99,0.00,2007-04-30
12552,2.99,7,2005-08-18,2005-08-20,1,2.99,0.00,2007-03-18
7617,2.99,7,2005-07-28,2005-08-01,1,2.99,0.00,2007-04-27
2504,0.99,6,2005-06-18,2005-06-21,1,0.99,0.00,2007-02-18
8201,2.99,6,2005-07-28,2005-08-01,1,2.99,0.00,2007-04-28
9335,4.99,4,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
14346,2.99,6,2005-08-21,2005-08-23,1,2.99,0.00,2007-03-21
8930,0.99,4,2005-07-30,2005-08-02,1,0.99,0.00,2007-04-30
1694,4.99,5,2005-06-16,2005-06-20,1,4.99,0.00,2007-02-16
6664,4.99,3,2005-07-12,2005-07-15,1,4.99,0.00,2007-04-12
7279,0.99,4,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
9953,0.99,5,2005-07-31,2005-08-02,1,0.99,0.00,2007-04-30
10373,4.99,7,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
2063,4.99,4,2005-06-17,2005-06-21,1,4.99,0.00,2007-02-17
3244,0.99,6,2005-06-21,2005-06-24,1,0.99,0.00,2007-02-21
12930,4.99,4,2005-08-19,2005-08-22,1,4.99,0.00,2007-03-19
3591,2.99,4,2005-07-06,2005-07-09,1,2.99,0.00,2007-04-06
8384,0.99,5,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
13877,0.99,7,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
5480,0.99,6,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
12286,2.99,4,2005-08-18,2005-08-18,1,2.99,0.00,2007-03-18
13980,2.99,4,2005-08-20,2005-08-21,1,2.99,0.00,2007-03-20
8992,4.99,6,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
1922,0.99,4,2005-06-17,2005-06-18,1,0.99,0.00,2007-02-17
10932,2.99,7,2005-08-02,2005-08-06,1,2.99,0.00,2007-03-02
8693,0.99,4,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
15274,4.99,3,2005-08-22,2005-08-23,1,4.99,0.00,2007-03-22
15005,4.99,7,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
12516,4.99,5,2005-08-18,2005-08-20,1,4.99,0.00,2007-03-18
4626,4.99,6,2005-07-08,2005-07-10,1,4.99,0.00,2007-04-08
15563,2.99,3,2005-08-23,2005-08-24,1,2.99,0.00,2007-03-23
14094,4.99,7,2005-08-21,2005-08-23,1,4.99,0.00,2007-03-20
15810,0.99,6,2005-08-23,2005-08-25,1,0.99,0.00,2007-03-23
9001,4.99,5,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
5649,2.99,4,2005-07-10,2005-07-12,1,2.99,0.00,2007-04-10
5339,0.99,7,2005-07-09,2005-07-10,1,0.99,0.00,2007-04-09
11085,2.99,4,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
12623,4.99,7,2005-08-18,2005-08-20,1,4.99,0.00,2007-03-18
1507,0.99,5,2005-06-15,2005-06-19,1,0.99,0.00,2007-02-15
7916,2.99,7,2005-07-28,2005-07-29,1,2.99,0.00,2007-04-28
2220,2.99,6,2005-06-18,2005-06-21,1,2.99,0.00,2007-02-18
12533,4.99,6,2005-08-18,2005-08-20,1,4.99,0.00,2007-03-18
1959,4.99,4,2005-06-17,2005-06-20,1,4.99,0.00,2007-02-17
6332,0.99,7,2005-07-11,2005-07-13,1,0.99,0.00,2007-04-11
2829,2.99,5,2005-06-19,2005-06-24,1,2.99,0.00,2007-02-19
7255,4.99,6,2005-07-27,2005-07-31,1,4.99,0.00,2007-04-27
1845,4.99,5,2005-06-16,2005-06-19,1,4.99,0.00,2007-02-16
3903,2.99,7,2005-07-06,2005-07-08,1,2.99,0.00,2007-04-06
15403,0.99,6,2005-08-22,2005-08-23,1,0.99,0.00,2007-03-22
1816,4.99,4,2005-06-16,2005-06-18,1,4.99,0.00,2007-02-16
9363,2.99,5,2005-07-30,2005-08-04,1,2.99,0.00,2007-04-30
4250,0.99,6,2005-07-07,2005-07-13,1,0.99,0.00,2007-04-07
1535,4.99,5,2005-06-16,2005-06-20,1,4.99,0.00,2007-02-15
15656,4.99,7,2005-08-23,2005-08-24,1,4.99,0.00,2007-03-23
3112,4.99,6,2005-06-20,2005-06-26,1,4.99,0.00,2007-02-20
3404,0.99,4,2005-06-21,2005-06-24,1,0.99,0.00,2007-02-21
13166,2.99,6,2005-08-19,2005-08-22,1,2.99,0.00,2007-03-19
12249,2.99,7,2005-08-18,2005-08-21,1,2.99,0.00,2007-03-18
13959,0.99,4,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
8051,0.99,5,2005-07-28,2005-07-29,1,0.99,0.00,2007-04-28
12566,0.99,6,2005-08-18,2005-08-21,1,0.99,0.00,2007-03-18
10635,0.99,6,2005-08-01,2005-08-07,1,0.99,0.00,2007-03-01
9066,4.99,5,2005-07-30,2005-08-02,1,4.99,0.00,2007-04-30
14995,4.99,3,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
13789,2.99,6,2005-08-20,2005-08-25,1,2.99,0.00,2007-03-20
10648,4.99,5,2005-08-01,2005-08-05,1,4.99,0.00,2007-03-01
10855,0.99,4,2005-08-02,2005-08-03,1,0.99,0.00,2007-03-01
7239,0.99,5,2005-07-27,2005-07-29,1,0.99,0.00,2007-04-27
13467,2.99,5,2005-08-20,2005-08-20,1,2.99,0.00,2007-03-19
4342,0.99,4,2005-07-07,2005-07-09,1,0.99,0.00,2007-04-07
7403,2.99,7,2005-07-27,2005-08-01,1,2.99,0.00,2007-04-27
14407,0.99,4,2005-08-21,2005-08-25,1,0.99,0.00,2007-03-21
1217,4.99,5,2005-06-15,2005-06-18,1,4.99,0.00,2007-02-15
7176,2.99,5,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
4900,4.99,3,2005-07-08,2005-07-09,1,4.99,0.00,2007-04-08
12024,0.99,6,2005-08-17,2005-08-21,1,0.99,0.00,2007-03-17
15887,2.99,6,2005-08-23,2005-08-26,1,2.99,0.00,2007-03-23
5775,4.99,7,2005-07-10,2005-07-15,1,4.99,0.00,2007-04-10
3666,4.99,7,2005-07-06,2005-07-09,1,4.99,0.00,2007-04-06
10987,4.99,4,2005-08-02,2005-08-04,1,4.99,0.00,2007-03-02
15476,4.99,5,2005-08-23,2005-08-26,1,4.99,0.00,2007-03-23
10161,0.99,4,2005-07-31,2005-08-02,1,0.99,0.00,2007-04-30
2726,0.99,3,2005-06-19,2005-06-21,1,0.99,0.00,2007-02-19
2281,4.99,7,2005-06-18,2005-06-20,1,4.99,0.00,2007-02-18
15731,0.99,3,2005-08-23,2005-08-24,1,0.99,0.00,2007-03-23
12184,0.99,4,2005-08-18,2005-08-21,1,0.99,0.00,2007-03-18
4735,0.99,7,2005-07-08,2005-07-13,1,0.99,0.00,2007-04-08
15487,4.99,4,2005-08-23,2005-08-25,1,4.99,0.00,2007-03-23
10766,4.99,3,2005-08-01,2005-08-04,1,4.99,0.00,2007-03-01
4149,2.99,4,2005-07-07,2005-07-10,1,2.99,0.00,2007-04-07
2804,0.99,6,2005-06-19,2005-06-25,1,0.99,0.00,2007-02-19
10625,0.99,7,2005-08-01,2005-08-02,1,0.99,0.00,2007-03-01
4402,0.99,4,2005-07-07,2005-07-08,1,0.99,0.00,2007-04-07
9680,4.99,5,2005-07-31,2005-08-01,1,4.99,0.00,2007-04-30
13381,2.99,5,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-19
10092,0.99,3,2005-07-31,2005-08-01,1,0.99,0.00,2007-04-30
15361,2.99,3,2005-08-22,2005-08-23,1,2.99,0.00,2007-03-22
14537,0.99,6,2005-08-21,2005-08-23,1,0.99,0.00,2007-03-21
10179,2.99,5,2005-07-31,2005-08-01,1,2.99,0.00,2007-04-30
13330,2.99,4,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
14045,4.99,5,2005-08-20,2005-08-25,1,4.99,0.00,2007-03-20
3845,0.99,7,2005-07-06,2005-07-09,1,0.99,0.00,2007-04-06
9594,4.99,7,2005-07-31,2005-08-04,1,4.99,0.00,2007-04-30
15959,0.99,6,2005-08-23,2005-08-24,1,0.99,0.00,2007-03-23
1977,2.99,7,2005-06-17,2005-06-23,1,2.99,0.00,2007-02-17
9728,2.99,7,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
11641,4.99,4,2005-08-17,2005-08-20,1,4.99,0.00,2007-03-17
13745,0.99,7,2005-08-20,2005-08-25,1,0.99,0.00,2007-03-20
14820,2.99,3,2005-08-22,2005-08-23,1,2.99,0.00,2007-03-21
14101,4.99,6,2005-08-21,2005-08-24,1,4.99,0.00,2007-03-20
14047,2.99,5,2005-08-20,2005-08-24,1,2.99,0.00,2007-03-20
12931,2.99,6,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-19
6176,0.99,3,2005-07-11,2005-07-12,1,0.99,0.00,2007-04-11
4276,2.99,6,2005-07-07,2005-07-09,1,2.99,0.00,2007-04-07
8131,0.99,7,2005-07-28,2005-08-02,1,0.99,0.00,2007-04-28
13110,0.99,6,2005-08-19,2005-08-21,1,0.99,0.00,2007-03-19
15058,2.99,6,2005-08-22,2005-08-26,1,2.99,0.00,2007-03-22
9430,4.99,6,2005-07-30,2005-08-04,1,4.99,0.00,2007-04-30
10975,0.99,3,2005-08-02,2005-08-04,1,0.99,0.00,2007-03-02
9684,0.99,5,2005-07-31,2005-08-01,1,0.99,0.00,2007-04-30
12305,2.99,6,2005-08-18,2005-08-22,1,2.99,0.00,2007-03-18
13286,0.99,3,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
14881,4.99,5,2005-08-22,2005-08-26,1,4.99,0.00,2007-03-22
6483,2.99,6,2005-07-12,2005-07-12,1,2.99,0.00,2007-04-12
7929,0.99,4,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-28
12302,4.99,6,2005-08-18,2005-08-22,1,4.99,0.00,2007-03-18
14894,4.99,7,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
13213,0.99,5,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
14540,2.99,6,2005-08-21,2005-08-27,1,2.99,0.00,2007-03-21
11063,0.99,4,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
13651,0.99,4,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-20
9365,2.99,6,2005-07-30,2005-08-03,1,2.99,0.00,2007-04-30
4616,4.99,6,2005-07-08,2005-07-10,1,4.99,0.00,2007-04-08
9042,2.99,6,2005-07-30,2005-08-04,1,2.99,0.00,2007-04-30
11020,0.99,5,2005-08-02,2005-08-06,1,0.99,0.00,2007-03-02
2678,0.99,3,2005-06-19,2005-06-21,1,0.99,0.00,2007-02-19
5244,4.99,6,2005-07-09,2005-07-14,1,4.99,0.00,2007-04-09
14369,0.99,7,2005-08-21,2005-08-25,1,0.99,0.00,2007-03-21
8281,0.99,7,2005-07-29,2005-08-04,1,0.99,0.00,2007-04-29
9055,2.99,5,2005-07-30,2005-08-01,1,2.99,0.00,2007-04-30
7911,4.99,6,2005-07-28,2005-07-29,1,4.99,0.00,2007-04-28
4408,2.99,4,2005-07-07,2005-07-11,1,2.99,0.00,2007-04-07
12055,4.99,3,2005-08-17,2005-08-18,1,4.99,0.00,2007-03-17
10946,4.99,5,2005-08-02,2005-08-05,1,4.99,0.00,2007-03-02
13474,0.99,3,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-19
2315,2.99,6,2005-06-18,2005-06-22,1,2.99,0.00,2007-02-18
6890,4.99,6,2005-07-12,2005-07-14,1,4.99,0.00,2007-04-12
8773,0.99,3,2005-07-29,2005-07-30,1,0.99,0.00,2007-04-29
4863,0.99,6,2005-07-08,2005-07-11,1,0.99,0.00,2007-04-08
14911,2.99,7,2005-08-22,2005-08-28,1,2.99,0.00,2007-03-22
13258,4.99,7,2005-08-19,2005-08-24,1,4.99,0.00,2007-03-19
14859,2.99,3,2005-08-22,2005-08-24,1,2.99,0.00,2007-03-22
3933,4.99,4,2005-07-06,2005-07-08,1,4.99,0.00,2007-04-06
13028,2.99,5,2005-08-19,2005-08-24,1,2.99,0.00,2007-03-19
7768,0.99,6,2005-07-28,2005-07-29,1,0.99,0.00,2007-04-28
14815,4.99,6,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-21
15101,0.99,7,2005-08-22,2005-08-28,1,0.99,0.00,2007-03-22
13909,4.99,7,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-20
5638,4.99,6,2005-07-10,2005-07-13,1,4.99,0.00,2007-04-10
6133,0.99,3,2005-07-11,2005-07-13,1,0.99,0.00,2007-04-11
3961,4.99,4,2005-07-06,2005-07-09,1,4.99,0.00,2007-04-06
9266,4.99,5,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
15233,0.99,5,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-22
2830,4.99,7,2005-06-19,2005-06-21,1,4.99,0.00,2007-02-19
10189,4.99,4,2005-08-01,2005-08-03,1,4.99,0.00,2007-04-30
14297,2.99,7,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
2750,4.99,5,2005-06-19,2005-06-20,1,4.99,0.00,2007-02-19
11458,4.99,5,2005-08-02,2005-08-04,1,4.99,0.00,2007-03-02
3474,0.99,6,2005-07-05,2005-07-08,1,0.99,0.00,2007-04-05
2349,4.99,5,2005-06-18,2005-06-19,1,4.99,0.00,2007-02-18
14805,4.99,7,2005-08-22,2005-08-23,1,4.99,0.00,2007-03-21
4630,4.99,5,2005-07-08,2005-07-09,1,4.99,0.00,2007-04-08
8633,0.99,3,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
14742,4.99,5,2005-08-21,2005-08-26,1,4.99,0.00,2007-03-21
14943,2.99,5,2005-08-22,2005-08-26,1,2.99,0.00,2007-03-22
13944,2.99,4,2005-08-20,2005-08-23,1,2.99,0.00,2007-03-20
15637,2.99,7,2005-08-23,2005-08-29,1,2.99,0.00,2007-03-23
11516,0.99,5,2005-08-16,2005-08-17,1,0.99,0.00,2007-03-16
8771,2.99,6,2005-07-29,2005-08-03,1,2.99,0.00,2007-04-29
10181,4.99,5,2005-08-01,2005-08-04,1,4.99,0.00,2007-04-30
1821,2.99,4,2005-06-16,2005-06-20,1,2.99,0.00,2007-02-16
6686,0.99,5,2005-07-12,2005-07-13,1,0.99,0.00,2007-04-12
9564,0.99,4,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
13704,2.99,5,2005-08-20,2005-08-23,1,2.99,0.00,2007-03-20
9088,0.99,5,2005-07-30,2005-08-01,1,0.99,0.00,2007-04-30
4578,0.99,5,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
6291,0.99,6,2005-07-11,2005-07-13,1,0.99,0.00,2007-04-11
10448,4.99,6,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
14955,4.99,5,2005-08-22,2005-08-25,1,4.99,0.00,2007-03-22
10033,4.99,6,2005-07-31,2005-08-04,1,4.99,0.00,2007-04-30
9529,4.99,4,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
15829,2.99,6,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
6444,0.99,7,2005-07-12,2005-07-18,1,0.99,0.00,2007-04-11
9326,2.99,6,2005-07-30,2005-08-01,1,2.99,0.00,2007-04-30
8787,4.99,7,2005-07-29,2005-07-31,1,4.99,0.00,2007-04-29
2283,4.99,5,2005-06-18,2005-06-19,1,4.99,0.00,2007-02-18
9295,0.99,4,2005-07-30,2005-08-03,1,0.99,0.00,2007-04-30
6699,0.99,4,2005-07-12,2005-07-15,1,0.99,0.00,2007-04-12
6570,4.99,7,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
7504,0.99,4,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
6987,2.99,5,2005-07-27,2005-07-28,1,2.99,0.00,2007-04-26
9096,0.99,7,2005-07-30,2005-08-01,1,0.99,0.00,2007-04-30
7603,2.99,3,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
3746,0.99,7,2005-07-06,2005-07-07,1,0.99,0.00,2007-04-06
7462,2.99,5,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
2309,0.99,6,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-18
7500,0.99,6,2005-07-27,2005-07-29,1,0.99,0.00,2007-04-27
1515,2.99,6,2005-06-15,2005-06-20,1,2.99,0.00,2007-02-15
6673,0.99,3,2005-07-12,2005-07-13,1,0.99,0.00,2007-04-12
3719,2.99,6,2005-07-06,2005-07-11,1,2.99,0.00,2007-04-06
4804,0.99,6,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
6678,2.99,7,2005-07-12,2005-07-15,1,2.99,0.00,2007-04-12
15153,2.99,6,2005-08-22,2005-08-27,1,2.99,0.00,2007-03-22
10693,4.99,7,2005-08-01,2005-08-03,1,4.99,0.00,2007-03-01
4019,4.99,6,2005-07-07,2005-07-10,1,4.99,0.00,2007-04-06
8141,0.99,5,2005-07-28,2005-07-30,1,0.99,0.00,2007-04-28
4304,0.99,7,2005-07-07,2005-07-12,1,0.99,0.00,2007-04-07
11807,0.99,4,2005-08-17,2005-08-21,1,0.99,0.00,2007-03-17
11151,4.99,3,2005-08-02,2005-08-05,1,4.99,0.00,2007-03-02
3478,0.99,4,2005-07-05,2005-07-07,1,0.99,0.00,2007-04-05
